SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
111934,0,Cash loans,F,N,Y,0,153000.0,298512.0,23715.0,270000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0196889999999999,29.48,1.87,-3335.0,-3362,,1,1,0,1,1,0,Core staff,1.0,2,2,FRIDAY,7,0,0,0,0,1,1,Mobile,,0.6281946555604074,0.2498850627504553,0.0495,0.0518,0.9727,0.626,0.0405,0.0,0.1379,0.1667,0.2083,0.0773,0.0403,0.0397,0.0,0.0,0.0504,0.0538,0.9727,0.6406,0.0408,0.0,0.1379,0.1667,0.2083,0.079,0.0441,0.0414,0.0,0.0,0.05,0.0518,0.9727,0.631,0.0407,0.0,0.1379,0.1667,0.2083,0.0786,0.041,0.0404,0.0,0.0,reg oper account,block of flats,0.0435,"Stone, brick",No,4.0,0.0,4.0,0.0,-705.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
112850,0,Cash loans,M,Y,Y,0,225000.0,805536.0,31518.0,720000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.025164,53.76,6.07,-4946.0,-3179,9.0,1,1,0,1,0,1,Managers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,0.6439439992514795,0.6397029981210802,0.1556893746835917,0.0619,,0.9901,,,0.0,0.1379,0.2083,,,,0.0779,,0.0878,0.063,,0.9901,,,0.0,0.1379,0.2083,,,,0.0811,,0.093,0.0625,,0.9901,,,0.0,0.1379,0.2083,,,,0.0793,,0.0897,,block of flats,0.0803,Panel,No,4.0,0.0,4.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
113146,0,Cash loans,F,N,N,0,237577.5,486000.0,12951.0,486000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.035792,23.7,1.08,-3418.0,-1338,,1,1,1,1,0,0,,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Trade: type 2,0.4359606355985857,0.6227801974506914,0.0673395087140309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
113760,0,Cash loans,M,N,Y,1,202500.0,260640.0,28197.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.014464,31.76,1.87,-5559.0,-4152,,1,1,0,1,0,0,Sales staff,3.0,2,2,FRIDAY,4,0,0,0,0,0,0,Trade: type 7,0.7576485982305668,0.6526906242957895,0.7789040389824382,0.0598,0.0574,0.9816,0.7484,0.0,0.0,0.1379,0.1667,0.2083,0.0342,0.0488,0.0499,0.0077,0.0,0.0609,0.0595,0.9816,0.7583,0.0,0.0,0.1379,0.1667,0.2083,0.035,0.0533,0.052,0.0078,0.0,0.0604,0.0574,0.9816,0.7518,0.0,0.0,0.1379,0.1667,0.2083,0.0348,0.0496,0.0508,0.0078,0.0,,block of flats,0.0397,"Stone, brick",No,1.0,0.0,1.0,0.0,-742.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
114060,0,Revolving loans,F,N,N,0,81000.0,247500.0,12375.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00496,35.71,9.73,-4466.0,-4590,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Trade: type 7,0.353883400741052,0.6323578590584609,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,-356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
114066,1,Cash loans,F,N,N,0,67500.0,339241.5,12919.5,238500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,49.62,30.37,-10488.0,-364,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Agriculture,,0.6766863854323247,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114245,1,Cash loans,F,N,Y,3,135000.0,835380.0,42840.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.035792,38.41,1.48,-3881.0,-1328,,1,1,0,1,0,0,,5.0,2,2,MONDAY,11,0,0,0,0,1,1,Agriculture,,0.6563743930703447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114307,0,Cash loans,M,N,N,1,202500.0,871029.0,37035.0,765000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,51.58,8.75,-11240.0,-2307,,1,1,0,1,1,1,Laborers,3.0,1,1,TUESDAY,16,0,1,1,0,0,0,Business Entity Type 2,0.6204569333973877,0.7065735038151468,0.4311917977993083,0.1485,0.0687,0.9801,,,0.16,0.1379,0.3333,,,,0.1472,,0.0006,0.1513,0.0713,0.9801,,,0.1611,0.1379,0.3333,,,,0.1534,,0.0006,0.1499,0.0687,0.9801,,,0.16,0.1379,0.3333,,,,0.1499,,0.0006,,,0.1159,,No,1.0,0.0,1.0,0.0,-1713.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
115000,0,Cash loans,M,Y,N,1,382500.0,786604.5,52911.0,742500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,44.54,12.66,-7115.0,-4356,2.0,1,1,0,1,0,0,Security staff,3.0,1,1,SUNDAY,12,0,1,1,0,0,0,Business Entity Type 3,,0.7348190418614583,0.5262949398096192,0.0825,0.0643,0.9757,0.6668,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.0368,0.0672,0.07,0.0,0.0,0.084,0.0667,0.9757,0.6798,0.0071,0.0,0.1379,0.1667,0.2083,0.0376,0.0735,0.0729,0.0,0.0,0.0833,0.0643,0.9757,0.6713,0.0071,0.0,0.1379,0.1667,0.2083,0.0374,0.0684,0.0712,0.0,0.0,reg oper account,block of flats,0.0589,Panel,No,0.0,0.0,0.0,0.0,-2067.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
115080,0,Cash loans,F,N,Y,1,67500.0,119925.0,12915.0,112500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,28.32,6.36,-3845.0,-2378,,1,1,1,1,1,1,,3.0,2,2,SATURDAY,10,0,0,0,0,0,0,Industry: type 4,,0.7638616264923596,0.6279908192952864,0.0773,0.0774,0.9757,,,0.0,0.1724,0.1667,,0.0852,,0.0652,,0.0256,0.0788,0.0803,0.9757,,,0.0,0.1724,0.1667,,0.0871,,0.0679,,0.0271,0.0781,0.0774,0.9757,,,0.0,0.1724,0.1667,,0.0867,,0.0664,,0.0262,,block of flats,0.063,Panel,No,3.0,0.0,3.0,0.0,-1434.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
116456,0,Cash loans,M,Y,N,0,180000.0,1006920.0,51543.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,52.71,5.08,-3616.0,-2743,11.0,1,1,0,1,0,1,Drivers,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,Government,0.5231391700581116,0.6945700582821578,0.470456116119975,0.1031,0.2482,0.9801,0.728,0.1402,0.0,0.2069,0.1667,0.2083,0.0965,0.0841,0.0899,0.0,0.0,0.105,0.2575,0.9801,0.7387,0.1415,0.0,0.2069,0.1667,0.2083,0.0987,0.0918,0.0936,0.0,0.0,0.1041,0.2482,0.9801,0.7316,0.1411,0.0,0.2069,0.1667,0.2083,0.0982,0.0855,0.0915,0.0,0.0,reg oper account,block of flats,0.0767,"Stone, brick",No,4.0,0.0,4.0,0.0,-621.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
116752,0,Cash loans,F,Y,Y,1,180000.0,354276.0,23193.0,292500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,With parents,0.072508,39.89,2.2,-477.0,-5273,2.0,1,1,0,1,1,0,Accountants,3.0,1,1,THURSDAY,15,0,1,1,0,0,0,Business Entity Type 3,0.6761568548416392,0.7356959030418673,0.4223696523543468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2959,,No,0.0,0.0,0.0,0.0,-442.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
117446,0,Cash loans,M,N,Y,2,225000.0,728460.0,76626.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,30.07,1.4,-1144.0,-3506,,1,1,0,1,0,0,Laborers,4.0,2,1,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.3163035210150499,0.4927860819684458,0.2837118826350007,0.2639,0.0044,0.9985,0.9796,0.0567,0.08,0.0345,0.6667,0.7083,0.0713,0.2143,0.184,0.0039,0.0427,0.2689,0.0045,0.9985,0.9804,0.0572,0.0806,0.0345,0.6667,0.7083,0.0729,0.2342,0.1917,0.0039,0.0452,0.2665,0.0044,0.9985,0.9799,0.057,0.08,0.0345,0.6667,0.7083,0.0725,0.218,0.1873,0.0039,0.0436,reg oper account,block of flats,0.1514,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
117482,0,Revolving loans,F,N,Y,2,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008068,35.78,6.45,-5686.0,-4216,,1,1,0,1,0,0,Laborers,4.0,3,3,SATURDAY,9,0,0,0,0,0,0,Transport: type 4,0.2312195990565008,0.2367688329107237,0.7675231046555077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117733,0,Cash loans,M,N,Y,0,135000.0,810000.0,23683.5,810000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,35.13,7.35,-6796.0,-4030,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Transport: type 2,,0.4653590825245696,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-479.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
117938,0,Cash loans,M,Y,Y,0,225000.0,917451.0,30451.5,792000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,62.45,,-12292.0,-3957,10.0,1,0,0,1,1,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.6512318200314968,0.5154953751603267,0.0165,0.0,0.9672,0.5512,0.0281,0.0,0.069,0.0417,0.0833,0.033,0.0134,0.0182,0.0,0.0,0.0168,0.0,0.9672,0.5688,0.0284,0.0,0.069,0.0417,0.0833,0.0337,0.0147,0.019,0.0,0.0,0.0167,0.0,0.9672,0.5572,0.0283,0.0,0.069,0.0417,0.0833,0.0335,0.0137,0.0186,0.0,0.0,reg oper account,block of flats,0.0298,"Stone, brick",No,2.0,0.0,2.0,0.0,-137.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
118074,0,Cash loans,F,N,Y,1,315000.0,1065433.5,45270.0,913500.0,Unaccompanied,State servant,Higher education,Married,Municipal apartment,0.072508,31.83,1.96,-5196.0,-3961,,1,1,0,1,1,0,Accountants,3.0,1,1,THURSDAY,10,0,0,0,0,0,0,School,0.7277486790090624,0.7644567133526428,0.7076993447402619,0.1474,0.0984,0.9776,0.6940000000000001,0.0683,0.16,0.1379,0.3333,0.375,0.0,0.1202,0.1012,0.0,0.0,0.1502,0.1015,0.9777,0.706,0.0688,0.1611,0.1379,0.3333,0.375,0.0,0.1313,0.1049,0.0,0.0,0.1489,0.0984,0.9776,0.6981,0.0688,0.16,0.1379,0.3333,0.375,0.0,0.1223,0.103,0.0,0.0,reg oper account,block of flats,0.1166,Panel,No,0.0,0.0,0.0,0.0,-522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
119738,0,Revolving loans,F,N,Y,0,135000.0,157500.0,7875.0,157500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,54.05,14.86,-6064.0,-1857,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,,0.5702108926356315,0.7209441499436497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
119955,1,Cash loans,M,Y,Y,1,202500.0,599778.0,32665.5,477000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,27.98,1.97,-4975.0,-2889,10.0,1,1,0,1,0,1,Drivers,3.0,2,2,MONDAY,12,1,1,0,1,1,0,Self-employed,,0.3900667962160012,0.6006575372857061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1037.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
120261,0,Cash loans,F,Y,Y,0,180000.0,521280.0,31630.5,450000.0,Family,Working,Higher education,Single / not married,House / apartment,0.008625,33.11,12.02,-6001.0,-4089,11.0,1,1,0,1,1,0,,1.0,2,2,THURSDAY,12,0,0,0,0,1,1,Hotel,,0.5821238710045544,0.2608559142068693,0.0124,,0.9712,,,,0.069,0.0417,,0.0271,,0.0123,,0.0,0.0126,,0.9712,,,,0.069,0.0417,,0.0278,,0.0128,,0.0,0.0125,,0.9712,,,,0.069,0.0417,,0.0276,,0.0125,,0.0,,,0.011,"Stone, brick",No,1.0,0.0,1.0,0.0,-720.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
120693,0,Cash loans,F,N,Y,0,112500.0,521280.0,31630.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006207,23.75,0.8,-139.0,-452,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.0066191591188586,0.3046721837533529,0.0278,0.0611,0.9851,,,,0.1034,0.0833,,0.0142,,0.0293,,,0.0284,0.0635,0.9851,,,,0.1034,0.0833,,0.0145,,0.0306,,,0.0281,0.0611,0.9851,,,,0.1034,0.0833,,0.0144,,0.0298,,,,block of flats,0.0231,"Stone, brick",No,0.0,0.0,0.0,0.0,-29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
120949,0,Cash loans,M,Y,Y,1,270000.0,1312110.0,55723.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,39.21,7.05,-1571.0,-2711,22.0,1,1,0,1,0,0,Laborers,3.0,3,1,FRIDAY,9,0,0,0,0,0,0,Industry: type 9,,0.1869065179259582,0.4101025731788671,0.099,0.0,0.9846,0.7892,0.036,0.1064,0.0917,0.3333,0.0,0.0598,0.1194,0.0949,0.0077,0.0058,0.0756,0.0,0.9846,0.7975,0.0363,0.0806,0.069,0.3333,0.0,0.0612,0.1304,0.0734,0.0078,0.0045,0.0749,0.0,0.9846,0.792,0.0362,0.08,0.069,0.3333,0.0,0.0608,0.1214,0.0733,0.0078,0.0045,reg oper account,block of flats,0.0563,Panel,No,2.0,0.0,2.0,0.0,-1526.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
120966,0,Cash loans,F,N,N,0,157500.0,398016.0,22846.5,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.014464,57.35,,-9823.0,-4342,,1,0,0,1,1,0,,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.4406662759829773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-223.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121143,0,Cash loans,F,N,Y,1,135000.0,521280.0,35392.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,31.93,0.55,-1831.0,-1641,,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.7077373230540227,0.3893387918468769,0.0852,,0.9821,,,0.0,0.1838,0.1667,,0.0712,,0.0795,,,0.0935,,0.9811,,,0.0,0.2069,0.1667,,0.0612,,0.0709,,,0.0926,,0.9816,,,0.0,0.2069,0.1667,,0.0749,,0.0864,,,,block of flats,0.0579,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121173,1,Cash loans,M,N,Y,0,202500.0,835380.0,40320.0,675000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,45.55,1.15,-9403.0,-178,,1,1,0,1,0,0,,1.0,2,2,THURSDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.6552144038286043,0.475849908720221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1787.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
121578,0,Cash loans,F,Y,Y,0,157500.0,199080.0,7632.0,157500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,56.65,34.87,-739.0,-3080,3.0,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,,0.4812155415827859,0.6109913280868294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,4.0,0.0,-676.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
121759,0,Cash loans,M,N,Y,0,69943.5,270000.0,11587.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018801,23.43,0.36,-3412.0,-1222,,1,1,1,1,0,0,Sales staff,1.0,2,2,MONDAY,13,0,0,0,0,0,0,Trade: type 3,0.1480159992234499,0.4211548093409349,,0.2598,0.056,0.9786,,,0.08,0.0345,0.3333,,0.0,,0.1139,,0.0051,0.2647,0.0582,0.9786,,,0.0806,0.0345,0.3333,,0.0,,0.1186,,0.0054,0.2623,0.056,0.9786,,,0.08,0.0345,0.3333,,0.0,,0.1159,,0.0052,,specific housing,0.1183,"Stone, brick",No,3.0,0.0,3.0,0.0,-96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
121929,0,Cash loans,F,N,N,0,72000.0,545040.0,25407.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,0.072508,40.93,0.3,-8252.0,-5395,,1,1,0,1,1,0,Core staff,1.0,1,1,TUESDAY,18,0,0,0,0,0,0,School,,0.5584964440078852,,0.1464,0.0936,0.9796,,,0.16,0.1379,0.3333,,,,0.1354,,0.0118,0.1492,0.0971,0.9796,,,0.1611,0.1379,0.3333,,,,0.1399,,0.0125,0.1478,0.0936,0.9796,,,0.16,0.1379,0.3333,,,,0.1378,,0.0121,,block of flats,0.1056,Panel,No,0.0,0.0,0.0,0.0,-1019.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121982,0,Cash loans,F,N,N,0,90000.0,269550.0,18234.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.0196889999999999,27.84,2.81,-2281.0,-2834,,1,1,1,1,1,0,,2.0,2,2,SUNDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.6767952667194337,0.435315815626653,0.4848514754962666,0.0969,0.1026,0.9876,0.83,0.0579,0.0,0.1034,0.1667,0.2083,0.0,0.079,0.081,0.0039,0.0261,0.0987,0.1065,0.9876,0.8367,0.0584,0.0,0.1034,0.1667,0.2083,0.0,0.0863,0.0843,0.0039,0.0276,0.0978,0.1026,0.9876,0.8323,0.0582,0.0,0.1034,0.1667,0.2083,0.0,0.0804,0.0824,0.0039,0.0267,not specified,block of flats,0.0637,Panel,No,0.0,0.0,0.0,0.0,-951.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
122966,0,Cash loans,M,Y,Y,0,112500.0,862560.0,25348.5,720000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,24.74,2.84,-3829.0,-1344,17.0,1,1,0,1,0,0,Core staff,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,Government,0.2160922064321692,0.5534381901644575,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-768.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
123117,0,Revolving loans,F,N,Y,1,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,30.58,2.51,-85.0,-3508,,1,1,0,1,0,0,Laborers,2.0,2,2,SUNDAY,12,0,0,0,0,0,0,Self-employed,0.2395409328355015,0.3658376738414769,0.4722533429586386,0.0505,0.0361,0.9806,0.7348,0.0062,0.0,0.069,0.1667,0.2083,0.0356,0.0412,0.0416,0.0,0.0,0.0515,0.0375,0.9806,0.7452,0.0063,0.0,0.069,0.1667,0.2083,0.0364,0.045,0.0433,0.0,0.0,0.051,0.0361,0.9806,0.7383,0.0063,0.0,0.069,0.1667,0.2083,0.0362,0.0419,0.0423,0.0,0.0,reg oper account,block of flats,0.0327,"Stone, brick",No,1.0,0.0,1.0,0.0,-174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
